;adults;children;leaddays;lengthofstay;arrivaldateweekday;channel;language;currency;cluster
35638;1;2000;0;2;saturday;web;es-es;usd;EuropeanTraveler
35639;1;2000;0;2;saturday;web;es-es;eur;EuropeanTraveler
35640;1;2000;0;2;saturday;sbe;fr-fr;usd;EuropeanTraveler
35641;1;2000;0;2;saturday;sbe;fr-fr;eur;EuropeanTraveler
35642;1;2000;0;2;saturday;sbe;de-de;usd;EuropeanTraveler
35643;1;2000;0;2;saturday;sbe;de-de;eur;EuropeanTraveler
35644;1;2000;0;2;saturday;sbe;it-it;usd;EuropeanTraveler
35645;1;2000;0;2;saturday;sbe;it-it;eur;EuropeanTraveler
35646;1;2000;0;2;saturday;sbe;es-es;usd;EuropeanTraveler
35647;1;2000;0;2;saturday;sbe;es-es;eur;EuropeanTraveler
35648;1;2000;0;2;saturday;mobileweb;fr-fr;usd;EuropeanTraveler
35649;1;2000;0;2;saturday;mobileweb;fr-fr;eur;EuropeanTraveler
35650;1;2000;0;2;saturday;mobileweb;de-de;usd;EuropeanTraveler
35651;1;2000;0;2;saturday;mobileweb;de-de;eur;EuropeanTraveler
35652;1;2000;0;2;saturday;mobileweb;it-it;usd;EuropeanTraveler
35653;1;2000;0;2;saturday;mobileweb;it-it;eur;EuropeanTraveler
35654;1;2000;0;2;saturday;mobileweb;es-es;usd;EuropeanTraveler
35655;1;2000;0;2;saturday;mobileweb;es-es;eur;EuropeanTraveler
35656;1;2000;0;2;saturday;gds;fr-fr;usd;EuropeanTraveler
35657;1;2000;0;2;saturday;gds;fr-fr;eur;EuropeanTraveler
35658;1;2000;0;2;saturday;gds;de-de;usd;EuropeanTraveler
35659;1;2000;0;2;saturday;gds;de-de;eur;EuropeanTraveler
35660;1;2000;0;2;saturday;gds;it-it;usd;EuropeanTraveler
35661;1;2000;0;2;saturday;gds;it-it;eur;EuropeanTraveler
35662;1;2000;0;2;saturday;gds;es-es;usd;EuropeanTraveler
35663;1;2000;0;2;saturday;gds;es-es;eur;EuropeanTraveler
35664;1;2000;0;2;saturday;others;fr-fr;usd;EuropeanTraveler
35665;1;2000;0;2;saturday;others;fr-fr;eur;EuropeanTraveler
35666;1;2000;0;2;saturday;others;de-de;usd;EuropeanTraveler
35667;1;2000;0;2;saturday;others;de-de;eur;EuropeanTraveler
35668;1;2000;0;2;saturday;others;it-it;usd;EuropeanTraveler
35669;1;2000;0;2;saturday;others;it-it;eur;EuropeanTraveler
35670;1;2000;0;2;saturday;others;es-es;usd;EuropeanTraveler
35671;1;2000;0;2;saturday;others;es-es;eur;EuropeanTraveler
35672;1;2000;0;7;sunday;web;fr-fr;usd;EuropeanTraveler
35673;1;2000;0;7;sunday;web;fr-fr;eur;EuropeanTraveler
35674;1;2000;0;7;sunday;web;de-de;usd;EuropeanTraveler
35675;1;2000;0;7;sunday;web;de-de;eur;EuropeanTraveler
35676;1;2000;0;7;sunday;web;it-it;usd;EuropeanTraveler
35677;1;2000;0;7;sunday;web;it-it;eur;EuropeanTraveler
35678;1;2000;0;7;sunday;web;es-es;usd;EuropeanTraveler
35679;1;2000;0;7;sunday;web;es-es;eur;EuropeanTraveler
35680;1;2000;0;7;sunday;sbe;fr-fr;usd;EuropeanTraveler
35681;1;2000;0;7;sunday;sbe;fr-fr;eur;EuropeanTraveler
35682;1;2000;0;7;sunday;sbe;de-de;usd;EuropeanTraveler
35683;1;2000;0;7;sunday;sbe;de-de;eur;EuropeanTraveler
35684;1;2000;0;7;sunday;sbe;it-it;usd;EuropeanTraveler
35685;1;2000;0;7;sunday;sbe;it-it;eur;EuropeanTraveler
35686;1;2000;0;7;sunday;sbe;es-es;usd;EuropeanTraveler
35687;1;2000;0;7;sunday;sbe;es-es;eur;EuropeanTraveler
35688;1;2000;0;7;sunday;mobileweb;fr-fr;usd;EuropeanTraveler
35689;1;2000;0;7;sunday;mobileweb;fr-fr;eur;EuropeanTraveler
35690;1;2000;0;7;sunday;mobileweb;de-de;usd;EuropeanTraveler
35691;1;2000;0;7;sunday;mobileweb;de-de;eur;EuropeanTraveler
35692;1;2000;0;7;sunday;mobileweb;it-it;usd;EuropeanTraveler
35693;1;2000;0;7;sunday;mobileweb;it-it;eur;EuropeanTraveler
35694;1;2000;0;7;sunday;mobileweb;es-es;usd;EuropeanTraveler
35695;1;2000;0;7;sunday;mobileweb;es-es;eur;EuropeanTraveler
35696;1;2000;0;7;sunday;gds;fr-fr;usd;EuropeanTraveler
35697;1;2000;0;7;sunday;gds;fr-fr;eur;EuropeanTraveler
35698;1;2000;0;7;sunday;gds;de-de;usd;EuropeanTraveler
35699;1;2000;0;7;sunday;gds;de-de;eur;EuropeanTraveler
35700;1;2000;0;7;sunday;gds;it-it;usd;EuropeanTraveler
35701;1;2000;0;7;sunday;gds;it-it;eur;EuropeanTraveler
35702;1;2000;0;7;sunday;gds;es-es;usd;EuropeanTraveler
35703;1;2000;0;7;sunday;gds;es-es;eur;EuropeanTraveler
35704;1;2000;0;7;sunday;others;fr-fr;usd;EuropeanTraveler
35705;1;2000;0;7;sunday;others;fr-fr;eur;EuropeanTraveler
35706;1;2000;0;7;sunday;others;de-de;usd;EuropeanTraveler
35707;1;2000;0;7;sunday;others;de-de;eur;EuropeanTraveler
35708;1;2000;0;7;sunday;others;it-it;usd;EuropeanTraveler
35709;1;2000;0;7;sunday;others;it-it;eur;EuropeanTraveler
35710;1;2000;0;7;sunday;others;es-es;usd;EuropeanTraveler
35711;1;2000;0;7;sunday;others;es-es;eur;EuropeanTraveler
35712;1;2000;0;7;monday;web;fr-fr;usd;EuropeanTraveler
35713;1;2000;0;7;monday;web;fr-fr;eur;EuropeanTraveler
35714;1;2000;0;7;monday;web;de-de;usd;EuropeanTraveler
35715;1;2000;0;7;monday;web;de-de;eur;EuropeanTraveler
35716;1;2000;0;7;monday;web;it-it;usd;EuropeanTraveler
35717;1;2000;0;7;monday;web;it-it;eur;EuropeanTraveler
35718;1;2000;0;7;monday;web;es-es;usd;EuropeanTraveler
35719;1;2000;0;7;monday;web;es-es;eur;EuropeanTraveler
35720;1;2000;0;7;monday;sbe;fr-fr;usd;EuropeanTraveler
35721;1;2000;0;7;monday;sbe;fr-fr;eur;EuropeanTraveler
35722;1;2000;0;7;monday;sbe;de-de;usd;EuropeanTraveler
35723;1;2000;0;7;monday;sbe;de-de;eur;EuropeanTraveler
35724;1;2000;0;7;monday;sbe;it-it;usd;EuropeanTraveler
35725;1;2000;0;7;monday;sbe;it-it;eur;EuropeanTraveler
35726;1;2000;0;7;monday;sbe;es-es;usd;EuropeanTraveler
35727;1;2000;0;7;monday;sbe;es-es;eur;EuropeanTraveler
35728;1;2000;0;7;monday;mobileweb;fr-fr;usd;EuropeanTraveler
35729;1;2000;0;7;monday;mobileweb;fr-fr;eur;EuropeanTraveler
35730;1;2000;0;7;monday;mobileweb;de-de;usd;EuropeanTraveler
35731;1;2000;0;7;monday;mobileweb;de-de;eur;EuropeanTraveler
35732;1;2000;0;7;monday;mobileweb;it-it;usd;EuropeanTraveler
35733;1;2000;0;7;monday;mobileweb;it-it;eur;EuropeanTraveler
35734;1;2000;0;7;monday;mobileweb;es-es;usd;EuropeanTraveler
35735;1;2000;0;7;monday;mobileweb;es-es;eur;EuropeanTraveler
35736;1;2000;0;7;monday;gds;fr-fr;usd;EuropeanTraveler
35737;1;2000;0;7;monday;gds;fr-fr;eur;EuropeanTraveler
35738;1;2000;0;7;monday;gds;de-de;usd;EuropeanTraveler
35739;1;2000;0;7;monday;gds;de-de;eur;EuropeanTraveler
35740;1;2000;0;7;monday;gds;it-it;usd;EuropeanTraveler
35741;1;2000;0;7;monday;gds;it-it;eur;EuropeanTraveler
35742;1;2000;0;7;monday;gds;es-es;usd;EuropeanTraveler
35743;1;2000;0;7;monday;gds;es-es;eur;EuropeanTraveler
35744;1;2000;0;7;monday;others;fr-fr;usd;EuropeanTraveler
35745;1;2000;0;7;monday;others;fr-fr;eur;EuropeanTraveler
35746;1;2000;0;7;monday;others;de-de;usd;EuropeanTraveler
35747;1;2000;0;7;monday;others;de-de;eur;EuropeanTraveler
35748;1;2000;0;7;monday;others;it-it;usd;EuropeanTraveler
35749;1;2000;0;7;monday;others;it-it;eur;EuropeanTraveler
35750;1;2000;0;7;monday;others;es-es;usd;EuropeanTraveler
35751;1;2000;0;7;monday;others;es-es;eur;EuropeanTraveler
35752;1;2000;0;7;tuesday;web;fr-fr;usd;EuropeanTraveler
35753;1;2000;0;7;tuesday;web;fr-fr;eur;EuropeanTraveler
35754;1;2000;0;7;tuesday;web;de-de;usd;EuropeanTraveler
35755;1;2000;0;7;tuesday;web;de-de;eur;EuropeanTraveler
35756;1;2000;0;7;tuesday;web;it-it;usd;EuropeanTraveler
35757;1;2000;0;7;tuesday;web;it-it;eur;EuropeanTraveler
35758;1;2000;0;7;tuesday;web;es-es;usd;EuropeanTraveler
35759;1;2000;0;7;tuesday;web;es-es;eur;EuropeanTraveler
35760;1;2000;0;7;tuesday;sbe;fr-fr;usd;EuropeanTraveler
35761;1;2000;0;7;tuesday;sbe;fr-fr;eur;EuropeanTraveler
35762;1;2000;0;7;tuesday;sbe;de-de;usd;EuropeanTraveler
35763;1;2000;0;7;tuesday;sbe;de-de;eur;EuropeanTraveler
35764;1;2000;0;7;tuesday;sbe;it-it;usd;EuropeanTraveler
35765;1;2000;0;7;tuesday;sbe;it-it;eur;EuropeanTraveler
35766;1;2000;0;7;tuesday;sbe;es-es;usd;EuropeanTraveler
35767;1;2000;0;7;tuesday;sbe;es-es;eur;EuropeanTraveler
35768;1;2000;0;7;tuesday;mobileweb;fr-fr;usd;EuropeanTraveler
35769;1;2000;0;7;tuesday;mobileweb;fr-fr;eur;EuropeanTraveler
35770;1;2000;0;7;tuesday;mobileweb;de-de;usd;EuropeanTraveler
35771;1;2000;0;7;tuesday;mobileweb;de-de;eur;EuropeanTraveler
35772;1;2000;0;7;tuesday;mobileweb;it-it;usd;EuropeanTraveler
35773;1;2000;0;7;tuesday;mobileweb;it-it;eur;EuropeanTraveler
35774;1;2000;0;7;tuesday;mobileweb;es-es;usd;EuropeanTraveler
35775;1;2000;0;7;tuesday;mobileweb;es-es;eur;EuropeanTraveler
35776;1;2000;0;7;tuesday;gds;fr-fr;usd;EuropeanTraveler
35777;1;2000;0;7;tuesday;gds;fr-fr;eur;EuropeanTraveler
35778;1;2000;0;7;tuesday;gds;de-de;usd;EuropeanTraveler
35779;1;2000;0;7;tuesday;gds;de-de;eur;EuropeanTraveler
35780;1;2000;0;7;tuesday;gds;it-it;usd;EuropeanTraveler
35781;1;2000;0;7;tuesday;gds;it-it;eur;EuropeanTraveler
35782;1;2000;0;7;tuesday;gds;es-es;usd;EuropeanTraveler
35783;1;2000;0;7;tuesday;gds;es-es;eur;EuropeanTraveler
35784;1;2000;0;7;tuesday;others;fr-fr;usd;EuropeanTraveler
35785;1;2000;0;7;tuesday;others;fr-fr;eur;EuropeanTraveler
35786;1;2000;0;7;tuesday;others;de-de;usd;EuropeanTraveler
35787;1;2000;0;7;tuesday;others;de-de;eur;EuropeanTraveler
35788;1;2000;0;7;tuesday;others;it-it;usd;EuropeanTraveler
35789;1;2000;0;7;tuesday;others;it-it;eur;EuropeanTraveler
35790;1;2000;0;7;tuesday;others;es-es;usd;EuropeanTraveler
35791;1;2000;0;7;tuesday;others;es-es;eur;EuropeanTraveler
35792;1;2000;0;7;wednesday;web;fr-fr;usd;EuropeanTraveler
35793;1;2000;0;7;wednesday;web;fr-fr;eur;EuropeanTraveler
35794;1;2000;0;7;wednesday;web;de-de;usd;EuropeanTraveler
35795;1;2000;0;7;wednesday;web;de-de;eur;EuropeanTraveler
35796;1;2000;0;7;wednesday;web;it-it;usd;EuropeanTraveler
35797;1;2000;0;7;wednesday;web;it-it;eur;EuropeanTraveler
35798;1;2000;0;7;wednesday;web;es-es;usd;EuropeanTraveler
35799;1;2000;0;7;wednesday;web;es-es;eur;EuropeanTraveler
35800;1;2000;0;7;wednesday;sbe;fr-fr;usd;EuropeanTraveler
35801;1;2000;0;7;wednesday;sbe;fr-fr;eur;EuropeanTraveler
35802;1;2000;0;7;wednesday;sbe;de-de;usd;EuropeanTraveler
35803;1;2000;0;7;wednesday;sbe;de-de;eur;EuropeanTraveler
35804;1;2000;0;7;wednesday;sbe;it-it;usd;EuropeanTraveler
35805;1;2000;0;7;wednesday;sbe;it-it;eur;EuropeanTraveler
35806;1;2000;0;7;wednesday;sbe;es-es;usd;EuropeanTraveler
35807;1;2000;0;7;wednesday;sbe;es-es;eur;EuropeanTraveler
35808;1;2000;0;7;wednesday;mobileweb;fr-fr;usd;EuropeanTraveler
35809;1;2000;0;7;wednesday;mobileweb;fr-fr;eur;EuropeanTraveler
35810;1;2000;0;7;wednesday;mobileweb;de-de;usd;EuropeanTraveler
35811;1;2000;0;7;wednesday;mobileweb;de-de;eur;EuropeanTraveler
35812;1;2000;0;7;wednesday;mobileweb;it-it;usd;EuropeanTraveler
35813;1;2000;0;7;wednesday;mobileweb;it-it;eur;EuropeanTraveler
35814;1;2000;0;7;wednesday;mobileweb;es-es;usd;EuropeanTraveler
35815;1;2000;0;7;wednesday;mobileweb;es-es;eur;EuropeanTraveler
35816;1;2000;0;7;wednesday;gds;fr-fr;usd;EuropeanTraveler
35817;1;2000;0;7;wednesday;gds;fr-fr;eur;EuropeanTraveler
35818;1;2000;0;7;wednesday;gds;de-de;usd;EuropeanTraveler
35819;1;2000;0;7;wednesday;gds;de-de;eur;EuropeanTraveler
35820;1;2000;0;7;wednesday;gds;it-it;usd;EuropeanTraveler
35821;1;2000;0;7;wednesday;gds;it-it;eur;EuropeanTraveler
35822;1;2000;0;7;wednesday;gds;es-es;usd;EuropeanTraveler
35823;1;2000;0;7;wednesday;gds;es-es;eur;EuropeanTraveler
35824;1;2000;0;7;wednesday;others;fr-fr;usd;EuropeanTraveler
35825;1;2000;0;7;wednesday;others;fr-fr;eur;EuropeanTraveler
35826;1;2000;0;7;wednesday;others;de-de;usd;EuropeanTraveler
35827;1;2000;0;7;wednesday;others;de-de;eur;EuropeanTraveler
35828;1;2000;0;7;wednesday;others;it-it;usd;EuropeanTraveler
35829;1;2000;0;7;wednesday;others;it-it;eur;EuropeanTraveler
35830;1;2000;0;7;wednesday;others;es-es;usd;EuropeanTraveler
35831;1;2000;0;7;wednesday;others;es-es;eur;EuropeanTraveler
35832;1;2000;0;7;thursday;web;fr-fr;usd;EuropeanTraveler
35833;1;2000;0;7;thursday;web;fr-fr;eur;EuropeanTraveler
35834;1;2000;0;7;thursday;web;de-de;usd;EuropeanTraveler
35835;1;2000;0;7;thursday;web;de-de;eur;EuropeanTraveler
35836;1;2000;0;7;thursday;web;it-it;usd;EuropeanTraveler
35837;1;2000;0;7;thursday;web;it-it;eur;EuropeanTraveler
35838;1;2000;0;7;thursday;web;es-es;usd;EuropeanTraveler
35839;1;2000;0;7;thursday;web;es-es;eur;EuropeanTraveler
35840;1;2000;0;7;thursday;sbe;fr-fr;usd;EuropeanTraveler
35841;1;2000;0;7;thursday;sbe;fr-fr;eur;EuropeanTraveler
35842;1;2000;0;7;thursday;sbe;de-de;usd;EuropeanTraveler
35843;1;2000;0;7;thursday;sbe;de-de;eur;EuropeanTraveler
35844;1;2000;0;7;thursday;sbe;it-it;usd;EuropeanTraveler
35845;1;2000;0;7;thursday;sbe;it-it;eur;EuropeanTraveler
35846;1;2000;0;7;thursday;sbe;es-es;usd;EuropeanTraveler
35847;1;2000;0;7;thursday;sbe;es-es;eur;EuropeanTraveler
35848;1;2000;0;7;thursday;mobileweb;fr-fr;usd;EuropeanTraveler
35849;1;2000;0;7;thursday;mobileweb;fr-fr;eur;EuropeanTraveler
35850;1;2000;0;7;thursday;mobileweb;de-de;usd;EuropeanTraveler
35851;1;2000;0;7;thursday;mobileweb;de-de;eur;EuropeanTraveler
35852;1;2000;0;7;thursday;mobileweb;it-it;usd;EuropeanTraveler
35853;1;2000;0;7;thursday;mobileweb;it-it;eur;EuropeanTraveler
35854;1;2000;0;7;thursday;mobileweb;es-es;usd;EuropeanTraveler
35855;1;2000;0;7;thursday;mobileweb;es-es;eur;EuropeanTraveler
35856;1;2000;0;7;thursday;gds;fr-fr;usd;EuropeanTraveler
35857;1;2000;0;7;thursday;gds;fr-fr;eur;EuropeanTraveler
35858;1;2000;0;7;thursday;gds;de-de;usd;EuropeanTraveler
35859;1;2000;0;7;thursday;gds;de-de;eur;EuropeanTraveler
35860;1;2000;0;7;thursday;gds;it-it;usd;EuropeanTraveler
35861;1;2000;0;7;thursday;gds;it-it;eur;EuropeanTraveler
35862;1;2000;0;7;thursday;gds;es-es;usd;EuropeanTraveler
35863;1;2000;0;7;thursday;gds;es-es;eur;EuropeanTraveler
35864;1;2000;0;7;thursday;others;fr-fr;usd;EuropeanTraveler
35865;1;2000;0;7;thursday;others;fr-fr;eur;EuropeanTraveler
35866;1;2000;0;7;thursday;others;de-de;usd;EuropeanTraveler
35867;1;2000;0;7;thursday;others;de-de;eur;EuropeanTraveler
35868;1;2000;0;7;thursday;others;it-it;usd;EuropeanTraveler
35869;1;2000;0;7;thursday;others;it-it;eur;EuropeanTraveler
35870;1;2000;0;7;thursday;others;es-es;usd;EuropeanTraveler
35871;1;2000;0;7;thursday;others;es-es;eur;EuropeanTraveler
35872;1;2000;0;7;friday;web;fr-fr;usd;EuropeanTraveler
35873;1;2000;0;7;friday;web;fr-fr;eur;EuropeanTraveler
35874;1;2000;0;7;friday;web;de-de;usd;EuropeanTraveler
35875;1;2000;0;7;friday;web;de-de;eur;EuropeanTraveler
35876;1;2000;0;7;friday;web;it-it;usd;EuropeanTraveler
35877;1;2000;0;7;friday;web;it-it;eur;EuropeanTraveler
35878;1;2000;0;7;friday;web;es-es;usd;EuropeanTraveler
35879;1;2000;0;7;friday;web;es-es;eur;EuropeanTraveler
35880;1;2000;0;7;friday;sbe;fr-fr;usd;EuropeanTraveler
35881;1;2000;0;7;friday;sbe;fr-fr;eur;EuropeanTraveler
35882;1;2000;0;7;friday;sbe;de-de;usd;EuropeanTraveler
35883;1;2000;0;7;friday;sbe;de-de;eur;EuropeanTraveler
35884;1;2000;0;7;friday;sbe;it-it;usd;EuropeanTraveler
35885;1;2000;0;7;friday;sbe;it-it;eur;EuropeanTraveler
35886;1;2000;0;7;friday;sbe;es-es;usd;EuropeanTraveler
35887;1;2000;0;7;friday;sbe;es-es;eur;EuropeanTraveler
35888;1;2000;0;7;friday;mobileweb;fr-fr;usd;EuropeanTraveler
35889;1;2000;0;7;friday;mobileweb;fr-fr;eur;EuropeanTraveler
35890;1;2000;0;7;friday;mobileweb;de-de;usd;EuropeanTraveler
35891;1;2000;0;7;friday;mobileweb;de-de;eur;EuropeanTraveler
35892;1;2000;0;7;friday;mobileweb;it-it;usd;EuropeanTraveler
35893;1;2000;0;7;friday;mobileweb;it-it;eur;EuropeanTraveler
35894;1;2000;0;7;friday;mobileweb;es-es;usd;EuropeanTraveler
35895;1;2000;0;7;friday;mobileweb;es-es;eur;EuropeanTraveler
35896;1;2000;0;7;friday;gds;fr-fr;usd;EuropeanTraveler
35897;1;2000;0;7;friday;gds;fr-fr;eur;EuropeanTraveler
35898;1;2000;0;7;friday;gds;de-de;usd;EuropeanTraveler
35899;1;2000;0;7;friday;gds;de-de;eur;EuropeanTraveler
35900;1;2000;0;7;friday;gds;it-it;usd;EuropeanTraveler
35901;1;2000;0;7;friday;gds;it-it;eur;EuropeanTraveler
35902;1;2000;0;7;friday;gds;es-es;usd;EuropeanTraveler
35903;1;2000;0;7;friday;gds;es-es;eur;EuropeanTraveler
35904;1;2000;0;7;friday;others;fr-fr;usd;EuropeanTraveler
35905;1;2000;0;7;friday;others;fr-fr;eur;EuropeanTraveler
35906;1;2000;0;7;friday;others;de-de;usd;EuropeanTraveler
35907;1;2000;0;7;friday;others;de-de;eur;EuropeanTraveler
35908;1;2000;0;7;friday;others;it-it;usd;EuropeanTraveler
35909;1;2000;0;7;friday;others;it-it;eur;EuropeanTraveler
35910;1;2000;0;7;friday;others;es-es;usd;EuropeanTraveler
35911;1;2000;0;7;friday;others;es-es;eur;EuropeanTraveler
35912;1;2000;0;7;saturday;web;fr-fr;usd;EuropeanTraveler
35913;1;2000;0;7;saturday;web;fr-fr;eur;EuropeanTraveler
35914;1;2000;0;7;saturday;web;de-de;usd;EuropeanTraveler
35915;1;2000;0;7;saturday;web;de-de;eur;EuropeanTraveler
35916;1;2000;0;7;saturday;web;it-it;usd;EuropeanTraveler
35917;1;2000;0;7;saturday;web;it-it;eur;EuropeanTraveler
35918;1;2000;0;7;saturday;web;es-es;usd;EuropeanTraveler
35919;1;2000;0;7;saturday;web;es-es;eur;EuropeanTraveler
35920;1;2000;0;7;saturday;sbe;fr-fr;usd;EuropeanTraveler
35921;1;2000;0;7;saturday;sbe;fr-fr;eur;EuropeanTraveler
35922;1;2000;0;7;saturday;sbe;de-de;usd;EuropeanTraveler
35923;1;2000;0;7;saturday;sbe;de-de;eur;EuropeanTraveler
35924;1;2000;0;7;saturday;sbe;it-it;usd;EuropeanTraveler
35925;1;2000;0;7;saturday;sbe;it-it;eur;EuropeanTraveler
35926;1;2000;0;7;saturday;sbe;es-es;usd;EuropeanTraveler
35927;1;2000;0;7;saturday;sbe;es-es;eur;EuropeanTraveler
35928;1;2000;0;7;saturday;mobileweb;fr-fr;usd;EuropeanTraveler
35929;1;2000;0;7;saturday;mobileweb;fr-fr;eur;EuropeanTraveler
35930;1;2000;0;7;saturday;mobileweb;de-de;usd;EuropeanTraveler
35931;1;2000;0;7;saturday;mobileweb;de-de;eur;EuropeanTraveler
35932;1;2000;0;7;saturday;mobileweb;it-it;usd;EuropeanTraveler
35933;1;2000;0;7;saturday;mobileweb;it-it;eur;EuropeanTraveler
35934;1;2000;0;7;saturday;mobileweb;es-es;usd;EuropeanTraveler
35935;1;2000;0;7;saturday;mobileweb;es-es;eur;EuropeanTraveler
35936;1;2000;0;7;saturday;gds;fr-fr;usd;EuropeanTraveler
35937;1;2000;0;7;saturday;gds;fr-fr;eur;EuropeanTraveler
35938;1;2000;0;7;saturday;gds;de-de;usd;EuropeanTraveler
35939;1;2000;0;7;saturday;gds;de-de;eur;EuropeanTraveler
35940;1;2000;0;7;saturday;gds;it-it;usd;EuropeanTraveler
35941;1;2000;0;7;saturday;gds;it-it;eur;EuropeanTraveler
35942;1;2000;0;7;saturday;gds;es-es;usd;EuropeanTraveler
35943;1;2000;0;7;saturday;gds;es-es;eur;EuropeanTraveler
35944;1;2000;0;7;saturday;others;fr-fr;usd;EuropeanTraveler
35945;1;2000;0;7;saturday;others;fr-fr;eur;EuropeanTraveler
35946;1;2000;0;7;saturday;others;de-de;usd;EuropeanTraveler
35947;1;2000;0;7;saturday;others;de-de;eur;EuropeanTraveler
35948;1;2000;0;7;saturday;others;it-it;usd;EuropeanTraveler
35949;1;2000;0;7;saturday;others;it-it;eur;EuropeanTraveler
35950;1;2000;0;7;saturday;others;es-es;usd;EuropeanTraveler
35951;1;2000;0;7;saturday;others;es-es;eur;EuropeanTraveler
35952;1;2000;0;2;sunday;web;fr-fr;usd;EuropeanTraveler
35953;1;2000;0;2;sunday;web;fr-fr;eur;EuropeanTraveler
35954;1;2000;0;2;sunday;web;de-de;usd;EuropeanTraveler
35955;1;2000;0;2;sunday;web;de-de;eur;EuropeanTraveler
35956;1;2000;0;2;sunday;web;it-it;usd;EuropeanTraveler
35957;1;2000;0;2;sunday;web;it-it;eur;EuropeanTraveler
35958;1;2000;0;2;sunday;web;es-es;usd;EuropeanTraveler
35959;1;2000;0;2;sunday;web;es-es;eur;EuropeanTraveler
35960;1;2000;0;2;sunday;sbe;fr-fr;usd;EuropeanTraveler
35961;1;2000;0;2;sunday;sbe;fr-fr;eur;EuropeanTraveler
35962;1;2000;0;2;sunday;sbe;de-de;usd;EuropeanTraveler
35963;1;2000;0;2;sunday;sbe;de-de;eur;EuropeanTraveler
35964;1;2000;0;2;sunday;sbe;it-it;usd;EuropeanTraveler
35965;1;2000;0;2;sunday;sbe;it-it;eur;EuropeanTraveler
35966;1;2000;0;2;sunday;sbe;es-es;usd;EuropeanTraveler
35967;1;2000;0;2;sunday;sbe;es-es;eur;EuropeanTraveler
35968;1;2000;0;2;sunday;mobileweb;fr-fr;usd;EuropeanTraveler
35969;1;2000;0;2;sunday;mobileweb;fr-fr;eur;EuropeanTraveler
35970;1;2000;0;2;sunday;mobileweb;de-de;usd;EuropeanTraveler
35971;1;2000;0;2;sunday;mobileweb;de-de;eur;EuropeanTraveler
35972;1;2000;0;2;sunday;mobileweb;it-it;usd;EuropeanTraveler
35973;1;2000;0;2;sunday;mobileweb;it-it;eur;EuropeanTraveler
35974;1;2000;0;2;sunday;mobileweb;es-es;usd;EuropeanTraveler
35975;1;2000;0;2;sunday;mobileweb;es-es;eur;EuropeanTraveler
35976;1;2000;0;2;sunday;gds;fr-fr;usd;EuropeanTraveler
35977;1;2000;0;2;sunday;gds;fr-fr;eur;EuropeanTraveler
35978;1;2000;0;2;sunday;gds;de-de;usd;EuropeanTraveler
35979;1;2000;0;2;sunday;gds;de-de;eur;EuropeanTraveler
35980;1;2000;0;2;sunday;gds;it-it;usd;EuropeanTraveler
35981;1;2000;0;2;sunday;gds;it-it;eur;EuropeanTraveler
35982;1;2000;0;2;sunday;gds;es-es;usd;EuropeanTraveler
35983;1;2000;0;2;sunday;gds;es-es;eur;EuropeanTraveler
35984;1;2000;0;2;sunday;others;fr-fr;usd;EuropeanTraveler
35985;1;2000;0;2;sunday;others;fr-fr;eur;EuropeanTraveler
35986;1;2000;0;2;sunday;others;de-de;usd;EuropeanTraveler
35987;1;2000;0;2;sunday;others;de-de;eur;EuropeanTraveler
35988;1;2000;0;2;sunday;others;it-it;usd;EuropeanTraveler
35989;1;2000;0;2;sunday;others;it-it;eur;EuropeanTraveler
35990;1;2000;0;2;sunday;others;es-es;usd;EuropeanTraveler
35991;1;2000;0;2;sunday;others;es-es;eur;EuropeanTraveler
35992;1;2000;0;2;monday;web;fr-fr;usd;EuropeanTraveler
35993;1;2000;0;2;monday;web;fr-fr;eur;EuropeanTraveler
35994;1;2000;0;2;monday;web;de-de;usd;EuropeanTraveler
35995;1;2000;0;2;monday;web;de-de;eur;EuropeanTraveler
35996;1;2000;0;2;monday;web;it-it;usd;EuropeanTraveler
35997;1;2000;0;2;monday;web;it-it;eur;EuropeanTraveler
35998;1;2000;0;2;monday;web;es-es;usd;EuropeanTraveler
35999;1;2000;0;2;monday;web;es-es;eur;EuropeanTraveler
36000;1;2000;0;2;monday;sbe;fr-fr;usd;EuropeanTraveler
36001;1;2000;0;2;monday;sbe;fr-fr;eur;EuropeanTraveler
36002;1;2000;0;2;monday;sbe;de-de;usd;EuropeanTraveler
36003;1;2000;0;2;monday;sbe;de-de;eur;EuropeanTraveler
36004;1;2000;0;2;monday;sbe;it-it;usd;EuropeanTraveler
36005;1;2000;0;2;monday;sbe;it-it;eur;EuropeanTraveler
36006;1;2000;0;2;monday;sbe;es-es;usd;EuropeanTraveler
36007;1;2000;0;2;monday;sbe;es-es;eur;EuropeanTraveler
36008;1;2000;0;2;monday;mobileweb;fr-fr;usd;EuropeanTraveler
36009;1;2000;0;2;monday;mobileweb;fr-fr;eur;EuropeanTraveler
36010;1;2000;0;2;monday;mobileweb;de-de;usd;EuropeanTraveler
36011;1;2000;0;2;monday;mobileweb;de-de;eur;EuropeanTraveler
36012;1;2000;0;2;monday;mobileweb;it-it;usd;EuropeanTraveler
36013;1;2000;0;2;monday;mobileweb;it-it;eur;EuropeanTraveler
36014;1;2000;0;2;monday;mobileweb;es-es;usd;EuropeanTraveler
36015;1;2000;0;2;monday;mobileweb;es-es;eur;EuropeanTraveler
