,adults,children,leaddays,lengthofstay,arrivaldateweekday,channel,language,currency,cluster,Predicted_Cluster
38543,2000,2000,0,7,monday,gds,es-es,eur,EuropeanTraveler,europeantraveler
38544,2000,2000,0,7,monday,others,fr-fr,usd,EuropeanTraveler,europeantraveler
38545,2000,2000,0,7,monday,others,fr-fr,eur,EuropeanTraveler,europeantraveler
38546,2000,2000,0,7,monday,others,de-de,usd,EuropeanTraveler,europeantraveler
38547,2000,2000,0,7,monday,others,de-de,eur,EuropeanTraveler,europeantraveler
38548,2000,2000,0,7,monday,others,it-it,usd,EuropeanTraveler,europeantraveler
38549,2000,2000,0,7,monday,others,it-it,eur,EuropeanTraveler,europeantraveler
38550,2000,2000,0,7,monday,others,es-es,usd,EuropeanTraveler,europeantraveler
38551,2000,2000,0,7,monday,others,es-es,eur,EuropeanTraveler,europeantraveler
38552,2000,2000,0,7,tuesday,web,fr-fr,usd,EuropeanTraveler,europeantraveler
38553,2000,2000,0,7,tuesday,web,fr-fr,eur,EuropeanTraveler,europeantraveler
38554,2000,2000,0,7,tuesday,web,de-de,usd,EuropeanTraveler,europeantraveler
38555,2000,2000,0,7,tuesday,web,de-de,eur,EuropeanTraveler,europeantraveler
38556,2000,2000,0,7,tuesday,web,it-it,usd,EuropeanTraveler,europeantraveler
38557,2000,2000,0,7,tuesday,web,it-it,eur,EuropeanTraveler,europeantraveler
38558,2000,2000,0,7,tuesday,web,es-es,usd,EuropeanTraveler,europeantraveler
38559,2000,2000,0,7,tuesday,web,es-es,eur,EuropeanTraveler,europeantraveler
38560,2000,2000,0,7,tuesday,sbe,fr-fr,usd,EuropeanTraveler,europeantraveler
38561,2000,2000,0,7,tuesday,sbe,fr-fr,eur,EuropeanTraveler,europeantraveler
38562,2000,2000,0,7,tuesday,sbe,de-de,usd,EuropeanTraveler,europeantraveler
38563,2000,2000,0,7,tuesday,sbe,de-de,eur,EuropeanTraveler,europeantraveler
38564,2000,2000,0,7,tuesday,sbe,it-it,usd,EuropeanTraveler,europeantraveler
38565,2000,2000,0,7,tuesday,sbe,it-it,eur,EuropeanTraveler,europeantraveler
38566,2000,2000,0,7,tuesday,sbe,es-es,usd,EuropeanTraveler,europeantraveler
38567,2000,2000,0,7,tuesday,sbe,es-es,eur,EuropeanTraveler,europeantraveler
38568,2000,2000,0,7,tuesday,mobileweb,fr-fr,usd,EuropeanTraveler,europeantraveler
38569,2000,2000,0,7,tuesday,mobileweb,fr-fr,eur,EuropeanTraveler,europeantraveler
38570,2000,2000,0,7,tuesday,mobileweb,de-de,usd,EuropeanTraveler,europeantraveler
38571,2000,2000,0,7,tuesday,mobileweb,de-de,eur,EuropeanTraveler,europeantraveler
38572,2000,2000,0,7,tuesday,mobileweb,it-it,usd,EuropeanTraveler,europeantraveler
38573,2000,2000,0,7,tuesday,mobileweb,it-it,eur,EuropeanTraveler,europeantraveler
38574,2000,2000,0,7,tuesday,mobileweb,es-es,usd,EuropeanTraveler,europeantraveler
38575,2000,2000,0,7,tuesday,mobileweb,es-es,eur,EuropeanTraveler,europeantraveler
38576,2000,2000,0,7,tuesday,gds,fr-fr,usd,EuropeanTraveler,europeantraveler
38577,2000,2000,0,7,tuesday,gds,fr-fr,eur,EuropeanTraveler,europeantraveler
38578,2000,2000,0,7,tuesday,gds,de-de,usd,EuropeanTraveler,europeantraveler
38579,2000,2000,0,7,tuesday,gds,de-de,eur,EuropeanTraveler,europeantraveler
38580,2000,2000,0,7,tuesday,gds,it-it,usd,EuropeanTraveler,europeantraveler
38581,2000,2000,0,7,tuesday,gds,it-it,eur,EuropeanTraveler,europeantraveler
38582,2000,2000,0,7,tuesday,gds,es-es,usd,EuropeanTraveler,europeantraveler
38583,2000,2000,0,7,tuesday,gds,es-es,eur,EuropeanTraveler,europeantraveler
38584,2000,2000,0,7,tuesday,others,fr-fr,usd,EuropeanTraveler,europeantraveler
38585,2000,2000,0,7,tuesday,others,fr-fr,eur,EuropeanTraveler,europeantraveler
38586,2000,2000,0,7,tuesday,others,de-de,usd,EuropeanTraveler,europeantraveler
38587,2000,2000,0,7,tuesday,others,de-de,eur,EuropeanTraveler,europeantraveler
38588,2000,2000,0,7,tuesday,others,it-it,usd,EuropeanTraveler,europeantraveler
38589,2000,2000,0,7,tuesday,others,it-it,eur,EuropeanTraveler,europeantraveler
38590,2000,2000,0,7,tuesday,others,es-es,usd,EuropeanTraveler,europeantraveler
38591,2000,2000,0,7,tuesday,others,es-es,eur,EuropeanTraveler,europeantraveler
38592,2000,2000,0,7,wednesday,web,fr-fr,usd,EuropeanTraveler,europeantraveler
38593,2000,2000,0,7,wednesday,web,fr-fr,eur,EuropeanTraveler,europeantraveler
38594,2000,2000,0,7,wednesday,web,de-de,usd,EuropeanTraveler,europeantraveler
38595,2000,2000,0,7,wednesday,web,de-de,eur,EuropeanTraveler,europeantraveler
38596,2000,2000,0,7,wednesday,web,it-it,usd,EuropeanTraveler,europeantraveler
38597,2000,2000,0,7,wednesday,web,it-it,eur,EuropeanTraveler,europeantraveler
38598,2000,2000,0,7,wednesday,web,es-es,usd,EuropeanTraveler,europeantraveler
38599,2000,2000,0,7,wednesday,web,es-es,eur,EuropeanTraveler,europeantraveler
38600,2000,2000,0,7,wednesday,sbe,fr-fr,usd,EuropeanTraveler,europeantraveler
38601,2000,2000,0,7,wednesday,sbe,fr-fr,eur,EuropeanTraveler,europeantraveler
38602,2000,2000,0,7,wednesday,sbe,de-de,usd,EuropeanTraveler,europeantraveler
38603,2000,2000,0,7,wednesday,sbe,de-de,eur,EuropeanTraveler,europeantraveler
38604,2000,2000,0,7,wednesday,sbe,it-it,usd,EuropeanTraveler,europeantraveler
38605,2000,2000,0,7,wednesday,sbe,it-it,eur,EuropeanTraveler,europeantraveler
38606,2000,2000,0,7,wednesday,sbe,es-es,usd,EuropeanTraveler,europeantraveler
38607,2000,2000,0,7,wednesday,sbe,es-es,eur,EuropeanTraveler,europeantraveler
38608,2000,2000,0,7,wednesday,mobileweb,fr-fr,usd,EuropeanTraveler,europeantraveler
38609,2000,2000,0,7,wednesday,mobileweb,fr-fr,eur,EuropeanTraveler,europeantraveler
38610,2000,2000,0,7,wednesday,mobileweb,de-de,usd,EuropeanTraveler,europeantraveler
38611,2000,2000,0,7,wednesday,mobileweb,de-de,eur,EuropeanTraveler,europeantraveler
38612,2000,2000,0,7,wednesday,mobileweb,it-it,usd,EuropeanTraveler,europeantraveler
38613,2000,2000,0,7,wednesday,mobileweb,it-it,eur,EuropeanTraveler,europeantraveler
38614,2000,2000,0,7,wednesday,mobileweb,es-es,usd,EuropeanTraveler,europeantraveler
38615,2000,2000,0,7,wednesday,mobileweb,es-es,eur,EuropeanTraveler,europeantraveler
38616,2000,2000,0,7,wednesday,gds,fr-fr,usd,EuropeanTraveler,europeantraveler
38617,2000,2000,0,7,wednesday,gds,fr-fr,eur,EuropeanTraveler,europeantraveler
38618,2000,2000,0,7,wednesday,gds,de-de,usd,EuropeanTraveler,europeantraveler
38619,2000,2000,0,7,wednesday,gds,de-de,eur,EuropeanTraveler,europeantraveler
38620,2000,2000,0,7,wednesday,gds,it-it,usd,EuropeanTraveler,europeantraveler
38621,2000,2000,0,7,wednesday,gds,it-it,eur,EuropeanTraveler,europeantraveler
38622,2000,2000,0,7,wednesday,gds,es-es,usd,EuropeanTraveler,europeantraveler
38623,2000,2000,0,7,wednesday,gds,es-es,eur,EuropeanTraveler,europeantraveler
38624,2000,2000,0,7,wednesday,others,fr-fr,usd,EuropeanTraveler,europeantraveler
38625,2000,2000,0,7,wednesday,others,fr-fr,eur,EuropeanTraveler,europeantraveler
38626,2000,2000,0,7,wednesday,others,de-de,usd,EuropeanTraveler,europeantraveler
38627,2000,2000,0,7,wednesday,others,de-de,eur,EuropeanTraveler,europeantraveler
38628,2000,2000,0,7,wednesday,others,it-it,usd,EuropeanTraveler,europeantraveler
38629,2000,2000,0,7,wednesday,others,it-it,eur,EuropeanTraveler,europeantraveler
38630,2000,2000,0,7,wednesday,others,es-es,usd,EuropeanTraveler,europeantraveler
38631,2000,2000,0,7,wednesday,others,es-es,eur,EuropeanTraveler,europeantraveler
38632,2000,2000,0,7,thursday,web,fr-fr,usd,EuropeanTraveler,europeantraveler
38633,2000,2000,0,7,thursday,web,fr-fr,eur,EuropeanTraveler,europeantraveler
38634,2000,2000,0,7,thursday,web,de-de,usd,EuropeanTraveler,europeantraveler
38635,2000,2000,0,7,thursday,web,de-de,eur,EuropeanTraveler,europeantraveler
38636,2000,2000,0,7,thursday,web,it-it,usd,EuropeanTraveler,europeantraveler
38637,2000,2000,0,7,thursday,web,it-it,eur,EuropeanTraveler,europeantraveler
38638,2000,2000,0,7,thursday,web,es-es,usd,EuropeanTraveler,europeantraveler
38639,2000,2000,0,7,thursday,web,es-es,eur,EuropeanTraveler,europeantraveler
38640,2000,2000,0,7,thursday,sbe,fr-fr,usd,EuropeanTraveler,europeantraveler
38641,2000,2000,0,7,thursday,sbe,fr-fr,eur,EuropeanTraveler,europeantraveler
38642,2000,2000,0,7,thursday,sbe,de-de,usd,EuropeanTraveler,europeantraveler
38643,2000,2000,0,7,thursday,sbe,de-de,eur,EuropeanTraveler,europeantraveler
38644,2000,2000,0,7,thursday,sbe,it-it,usd,EuropeanTraveler,europeantraveler
38645,2000,2000,0,7,thursday,sbe,it-it,eur,EuropeanTraveler,europeantraveler
38646,2000,2000,0,7,thursday,sbe,es-es,usd,EuropeanTraveler,europeantraveler
38647,2000,2000,0,7,thursday,sbe,es-es,eur,EuropeanTraveler,europeantraveler
38648,2000,2000,0,7,thursday,mobileweb,fr-fr,usd,EuropeanTraveler,europeantraveler
38649,2000,2000,0,7,thursday,mobileweb,fr-fr,eur,EuropeanTraveler,europeantraveler
38650,2000,2000,0,7,thursday,mobileweb,de-de,usd,EuropeanTraveler,europeantraveler
38651,2000,2000,0,7,thursday,mobileweb,de-de,eur,EuropeanTraveler,europeantraveler
38652,2000,2000,0,7,thursday,mobileweb,it-it,usd,EuropeanTraveler,europeantraveler
38653,2000,2000,0,7,thursday,mobileweb,it-it,eur,EuropeanTraveler,europeantraveler
38654,2000,2000,0,7,thursday,mobileweb,es-es,usd,EuropeanTraveler,europeantraveler
38655,2000,2000,0,7,thursday,mobileweb,es-es,eur,EuropeanTraveler,europeantraveler
38656,2000,2000,0,7,thursday,gds,fr-fr,usd,EuropeanTraveler,europeantraveler
38657,2000,2000,0,7,thursday,gds,fr-fr,eur,EuropeanTraveler,europeantraveler
38658,2000,2000,0,7,thursday,gds,de-de,usd,EuropeanTraveler,europeantraveler
38659,2000,2000,0,7,thursday,gds,de-de,eur,EuropeanTraveler,europeantraveler
38660,2000,2000,0,7,thursday,gds,it-it,usd,EuropeanTraveler,europeantraveler
38661,2000,2000,0,7,thursday,gds,it-it,eur,EuropeanTraveler,europeantraveler
38662,2000,2000,0,7,thursday,gds,es-es,usd,EuropeanTraveler,europeantraveler
38663,2000,2000,0,7,thursday,gds,es-es,eur,EuropeanTraveler,europeantraveler
38664,2000,2000,0,7,thursday,others,fr-fr,usd,EuropeanTraveler,europeantraveler
38665,2000,2000,0,7,thursday,others,fr-fr,eur,EuropeanTraveler,europeantraveler
38666,2000,2000,0,7,thursday,others,de-de,usd,EuropeanTraveler,europeantraveler
38667,2000,2000,0,7,thursday,others,de-de,eur,EuropeanTraveler,europeantraveler
38668,2000,2000,0,7,thursday,others,it-it,usd,EuropeanTraveler,europeantraveler
38669,2000,2000,0,7,thursday,others,it-it,eur,EuropeanTraveler,europeantraveler
38670,2000,2000,0,7,thursday,others,es-es,usd,EuropeanTraveler,europeantraveler
38671,2000,2000,0,7,thursday,others,es-es,eur,EuropeanTraveler,europeantraveler
38672,2000,2000,0,7,friday,web,fr-fr,usd,EuropeanTraveler,europeantraveler
38673,2000,2000,0,7,friday,web,fr-fr,eur,EuropeanTraveler,europeantraveler
38674,2000,2000,0,7,friday,web,de-de,usd,EuropeanTraveler,europeantraveler
38675,2000,2000,0,7,friday,web,de-de,eur,EuropeanTraveler,europeantraveler
38676,2000,2000,0,7,friday,web,it-it,usd,EuropeanTraveler,europeantraveler
38677,2000,2000,0,7,friday,web,it-it,eur,EuropeanTraveler,europeantraveler
38678,2000,2000,0,7,friday,web,es-es,usd,EuropeanTraveler,europeantraveler
38679,2000,2000,0,7,friday,web,es-es,eur,EuropeanTraveler,europeantraveler
38680,2000,2000,0,7,friday,sbe,fr-fr,usd,EuropeanTraveler,europeantraveler
38681,2000,2000,0,7,friday,sbe,fr-fr,eur,EuropeanTraveler,europeantraveler
38682,2000,2000,0,7,friday,sbe,de-de,usd,EuropeanTraveler,europeantraveler
38683,2000,2000,0,7,friday,sbe,de-de,eur,EuropeanTraveler,europeantraveler
38684,2000,2000,0,7,friday,sbe,it-it,usd,EuropeanTraveler,europeantraveler
38685,2000,2000,0,7,friday,sbe,it-it,eur,EuropeanTraveler,europeantraveler
38686,2000,2000,0,7,friday,sbe,es-es,usd,EuropeanTraveler,europeantraveler
38687,2000,2000,0,7,friday,sbe,es-es,eur,EuropeanTraveler,europeantraveler
38688,2000,2000,0,7,friday,mobileweb,fr-fr,usd,EuropeanTraveler,europeantraveler
38689,2000,2000,0,7,friday,mobileweb,fr-fr,eur,EuropeanTraveler,europeantraveler
38690,2000,2000,0,7,friday,mobileweb,de-de,usd,EuropeanTraveler,europeantraveler
38691,2000,2000,0,7,friday,mobileweb,de-de,eur,EuropeanTraveler,europeantraveler
38692,2000,2000,0,7,friday,mobileweb,it-it,usd,EuropeanTraveler,europeantraveler
38693,2000,2000,0,7,friday,mobileweb,it-it,eur,EuropeanTraveler,europeantraveler
38694,2000,2000,0,7,friday,mobileweb,es-es,usd,EuropeanTraveler,europeantraveler
38695,2000,2000,0,7,friday,mobileweb,es-es,eur,EuropeanTraveler,europeantraveler
38696,2000,2000,0,7,friday,gds,fr-fr,usd,EuropeanTraveler,europeantraveler
38697,2000,2000,0,7,friday,gds,fr-fr,eur,EuropeanTraveler,europeantraveler
38698,2000,2000,0,7,friday,gds,de-de,usd,EuropeanTraveler,europeantraveler
38699,2000,2000,0,7,friday,gds,de-de,eur,EuropeanTraveler,europeantraveler
38700,2000,2000,0,7,friday,gds,it-it,usd,EuropeanTraveler,europeantraveler
38701,2000,2000,0,7,friday,gds,it-it,eur,EuropeanTraveler,europeantraveler
38702,2000,2000,0,7,friday,gds,es-es,usd,EuropeanTraveler,europeantraveler
38703,2000,2000,0,7,friday,gds,es-es,eur,EuropeanTraveler,europeantraveler
38704,2000,2000,0,7,friday,others,fr-fr,usd,EuropeanTraveler,europeantraveler
38705,2000,2000,0,7,friday,others,fr-fr,eur,EuropeanTraveler,europeantraveler
38706,2000,2000,0,7,friday,others,de-de,usd,EuropeanTraveler,europeantraveler
38707,2000,2000,0,7,friday,others,de-de,eur,EuropeanTraveler,europeantraveler
38708,2000,2000,0,7,friday,others,it-it,usd,EuropeanTraveler,europeantraveler
38709,2000,2000,0,7,friday,others,it-it,eur,EuropeanTraveler,europeantraveler
38710,2000,2000,0,7,friday,others,es-es,usd,EuropeanTraveler,europeantraveler
38711,2000,2000,0,7,friday,others,es-es,eur,EuropeanTraveler,europeantraveler
38712,2000,2000,0,7,saturday,web,fr-fr,usd,EuropeanTraveler,europeantraveler
38713,2000,2000,0,7,saturday,web,fr-fr,eur,EuropeanTraveler,europeantraveler
38714,2000,2000,0,7,saturday,web,de-de,usd,EuropeanTraveler,europeantraveler
38715,2000,2000,0,7,saturday,web,de-de,eur,EuropeanTraveler,europeantraveler
38716,2000,2000,0,7,saturday,web,it-it,usd,EuropeanTraveler,europeantraveler
38717,2000,2000,0,7,saturday,web,it-it,eur,EuropeanTraveler,europeantraveler
38718,2000,2000,0,7,saturday,web,es-es,usd,EuropeanTraveler,europeantraveler
38719,2000,2000,0,7,saturday,web,es-es,eur,EuropeanTraveler,europeantraveler
38720,2000,2000,0,7,saturday,sbe,fr-fr,usd,EuropeanTraveler,europeantraveler
38721,2000,2000,0,7,saturday,sbe,fr-fr,eur,EuropeanTraveler,europeantraveler
38722,2000,2000,0,7,saturday,sbe,de-de,usd,EuropeanTraveler,europeantraveler
38723,2000,2000,0,7,saturday,sbe,de-de,eur,EuropeanTraveler,europeantraveler
38724,2000,2000,0,7,saturday,sbe,it-it,usd,EuropeanTraveler,europeantraveler
38725,2000,2000,0,7,saturday,sbe,it-it,eur,EuropeanTraveler,europeantraveler
38726,2000,2000,0,7,saturday,sbe,es-es,usd,EuropeanTraveler,europeantraveler
38727,2000,2000,0,7,saturday,sbe,es-es,eur,EuropeanTraveler,europeantraveler
38728,2000,2000,0,7,saturday,mobileweb,fr-fr,usd,EuropeanTraveler,europeantraveler
38729,2000,2000,0,7,saturday,mobileweb,fr-fr,eur,EuropeanTraveler,europeantraveler
38730,2000,2000,0,7,saturday,mobileweb,de-de,usd,EuropeanTraveler,europeantraveler
38731,2000,2000,0,7,saturday,mobileweb,de-de,eur,EuropeanTraveler,europeantraveler
38732,2000,2000,0,7,saturday,mobileweb,it-it,usd,EuropeanTraveler,europeantraveler
38733,2000,2000,0,7,saturday,mobileweb,it-it,eur,EuropeanTraveler,europeantraveler
38734,2000,2000,0,7,saturday,mobileweb,es-es,usd,EuropeanTraveler,europeantraveler
38735,2000,2000,0,7,saturday,mobileweb,es-es,eur,EuropeanTraveler,europeantraveler
38736,2000,2000,0,7,saturday,gds,fr-fr,usd,EuropeanTraveler,europeantraveler
38737,2000,2000,0,7,saturday,gds,fr-fr,eur,EuropeanTraveler,europeantraveler
38738,2000,2000,0,7,saturday,gds,de-de,usd,EuropeanTraveler,europeantraveler
38739,2000,2000,0,7,saturday,gds,de-de,eur,EuropeanTraveler,europeantraveler
38740,2000,2000,0,7,saturday,gds,it-it,usd,EuropeanTraveler,europeantraveler
38741,2000,2000,0,7,saturday,gds,it-it,eur,EuropeanTraveler,europeantraveler
38742,2000,2000,0,7,saturday,gds,es-es,usd,EuropeanTraveler,europeantraveler
38743,2000,2000,0,7,saturday,gds,es-es,eur,EuropeanTraveler,europeantraveler
38744,2000,2000,0,7,saturday,others,fr-fr,usd,EuropeanTraveler,europeantraveler
38745,2000,2000,0,7,saturday,others,fr-fr,eur,EuropeanTraveler,europeantraveler
38746,2000,2000,0,7,saturday,others,de-de,usd,EuropeanTraveler,europeantraveler
38747,2000,2000,0,7,saturday,others,de-de,eur,EuropeanTraveler,europeantraveler
38748,2000,2000,0,7,saturday,others,it-it,usd,EuropeanTraveler,europeantraveler
38749,2000,2000,0,7,saturday,others,it-it,eur,EuropeanTraveler,europeantraveler
38750,2000,2000,0,7,saturday,others,es-es,usd,EuropeanTraveler,europeantraveler
38751,2000,2000,0,7,saturday,others,es-es,eur,EuropeanTraveler,europeantraveler
38752,1,0,1,1,sunday,web,en-us,eur,EuropeanTraveler,europeantraveler
38753,1,0,1,1,sunday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38754,1,0,1,1,sunday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38755,1,0,1,1,sunday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38756,1,0,1,1,sunday,others,en-us,eur,EuropeanTraveler,europeantraveler
38757,1,0,1,1,monday,web,en-us,eur,EuropeanTraveler,europeantraveler
38758,1,0,1,1,monday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38759,1,0,1,1,monday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38760,1,0,1,1,monday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38761,1,0,1,1,monday,others,en-us,eur,EuropeanTraveler,europeantraveler
38762,1,0,1,1,tuesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38763,1,0,1,1,tuesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38764,1,0,1,1,tuesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38765,1,0,1,1,tuesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38766,1,0,1,1,tuesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38767,1,0,1,1,wednesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38768,1,0,1,1,wednesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38769,1,0,1,1,wednesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38770,1,0,1,1,wednesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38771,1,0,1,1,wednesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38772,1,0,1,1,thursday,web,en-us,eur,EuropeanTraveler,europeantraveler
38773,1,0,1,1,thursday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38774,1,0,1,1,thursday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38775,1,0,1,1,thursday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38776,1,0,1,1,thursday,others,en-us,eur,EuropeanTraveler,europeantraveler
38777,1,0,1,1,friday,web,en-us,eur,EuropeanTraveler,europeantraveler
38778,1,0,1,1,friday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38779,1,0,1,1,friday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38780,1,0,1,1,friday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38781,1,0,1,1,friday,others,en-us,eur,EuropeanTraveler,europeantraveler
38782,1,0,1,1,saturday,web,en-us,eur,EuropeanTraveler,europeantraveler
38783,1,0,1,1,saturday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38784,1,0,1,1,saturday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38785,1,0,1,1,saturday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38786,1,0,1,1,saturday,others,en-us,eur,EuropeanTraveler,europeantraveler
38787,1,0,1,7,sunday,web,en-us,eur,EuropeanTraveler,europeantraveler
38788,1,0,1,7,sunday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38789,1,0,1,7,sunday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38790,1,0,1,7,sunday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38791,1,0,1,7,sunday,others,en-us,eur,EuropeanTraveler,europeantraveler
38792,1,0,1,7,monday,web,en-us,eur,EuropeanTraveler,europeantraveler
38793,1,0,1,7,monday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38794,1,0,1,7,monday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38795,1,0,1,7,monday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38796,1,0,1,7,monday,others,en-us,eur,EuropeanTraveler,europeantraveler
38797,1,0,1,7,tuesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38798,1,0,1,7,tuesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38799,1,0,1,7,tuesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38800,1,0,1,7,tuesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38801,1,0,1,7,tuesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38802,1,0,1,7,wednesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38803,1,0,1,7,wednesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38804,1,0,1,7,wednesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38805,1,0,1,7,wednesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38806,1,0,1,7,wednesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38807,1,0,1,7,thursday,web,en-us,eur,EuropeanTraveler,europeantraveler
38808,1,0,1,7,thursday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38809,1,0,1,7,thursday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38810,1,0,1,7,thursday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38811,1,0,1,7,thursday,others,en-us,eur,EuropeanTraveler,europeantraveler
38812,1,0,1,7,friday,web,en-us,eur,EuropeanTraveler,europeantraveler
38813,1,0,1,7,friday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38814,1,0,1,7,friday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38815,1,0,1,7,friday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38816,1,0,1,7,friday,others,en-us,eur,EuropeanTraveler,europeantraveler
38817,1,0,1,7,saturday,web,en-us,eur,EuropeanTraveler,europeantraveler
38818,1,0,1,7,saturday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38819,1,0,1,7,saturday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38820,1,0,1,7,saturday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38821,1,0,1,7,saturday,others,en-us,eur,EuropeanTraveler,europeantraveler
38822,1,0,400,1,sunday,web,en-us,eur,EuropeanTraveler,europeantraveler
38823,1,0,400,1,sunday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38824,1,0,400,1,sunday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38825,1,0,400,1,sunday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38826,1,0,400,1,sunday,others,en-us,eur,EuropeanTraveler,europeantraveler
38827,1,0,400,1,monday,web,en-us,eur,EuropeanTraveler,europeantraveler
38828,1,0,400,1,monday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38829,1,0,400,1,monday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38830,1,0,400,1,monday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38831,1,0,400,1,monday,others,en-us,eur,EuropeanTraveler,europeantraveler
38832,1,0,400,1,tuesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38833,1,0,400,1,tuesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38834,1,0,400,1,tuesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38835,1,0,400,1,tuesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38836,1,0,400,1,tuesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38837,1,0,400,1,wednesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38838,1,0,400,1,wednesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38839,1,0,400,1,wednesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38840,1,0,400,1,wednesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38841,1,0,400,1,wednesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38842,1,0,400,1,thursday,web,en-us,eur,EuropeanTraveler,europeantraveler
38843,1,0,400,1,thursday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38844,1,0,400,1,thursday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38845,1,0,400,1,thursday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38846,1,0,400,1,thursday,others,en-us,eur,EuropeanTraveler,europeantraveler
38847,1,0,400,1,friday,web,en-us,eur,EuropeanTraveler,europeantraveler
38848,1,0,400,1,friday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38849,1,0,400,1,friday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38850,1,0,400,1,friday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38851,1,0,400,1,friday,others,en-us,eur,EuropeanTraveler,europeantraveler
38852,1,0,400,1,saturday,web,en-us,eur,EuropeanTraveler,europeantraveler
38853,1,0,400,1,saturday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38854,1,0,400,1,saturday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38855,1,0,400,1,saturday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38856,1,0,400,1,saturday,others,en-us,eur,EuropeanTraveler,europeantraveler
38857,1,0,400,7,sunday,web,en-us,eur,EuropeanTraveler,europeantraveler
38858,1,0,400,7,sunday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
