,leaddays,arrivaldate_weekday_weekend,arrivaldate_weekday_midweek,arrivaldate_weekday_earlyweek,channel_id_6,channel_id_7,channel_id_13,channel_id_1,channel_id_12,channel_id_others,lang_id_1,lang_id_3
19402,2,0,1,0,1,0,0,0,0,0,1,0
19403,4,0,1,0,0,0,1,0,0,0,1,0
19404,21,0,0,1,1,0,0,0,0,0,1,0
19405,62,0,1,0,1,0,0,0,0,0,1,0
19406,10,0,0,1,1,0,0,0,0,0,1,0
19407,6,1,0,0,1,0,0,0,0,0,1,0
19408,42,0,1,0,1,0,0,0,0,0,1,0
19409,21,0,0,1,1,0,0,0,0,0,1,0
19410,19,0,1,0,1,0,0,0,0,0,1,0
19411,64,1,0,0,1,0,0,0,0,0,1,0
19412,18,0,0,1,0,0,1,0,0,0,1,0
19413,3,1,0,0,1,0,0,0,0,0,1,0
19414,23,0,1,0,1,0,0,0,0,0,1,0
19415,51,0,1,0,1,0,0,0,0,0,1,0
19416,2,0,1,0,1,0,0,0,0,0,1,0
19417,33,0,0,1,0,1,0,0,0,0,1,0
19418,2,0,1,0,1,0,0,0,0,0,1,0
19419,5,0,1,0,1,0,0,0,0,0,1,0
19420,1,0,1,0,1,0,0,0,0,0,1,0
19421,0,0,1,0,0,1,0,0,0,0,1,0
19422,7,1,0,0,1,0,0,0,0,0,1,0
19423,233,1,0,0,0,0,0,1,0,0,1,0
19424,90,0,0,1,1,0,0,0,0,0,1,0
19425,16,0,1,0,1,0,0,0,0,0,1,0
19426,28,0,1,0,1,0,0,0,0,0,1,0
19427,2,0,1,0,1,0,0,0,0,0,1,0
19428,1,0,0,1,1,0,0,0,0,0,1,0
19429,40,0,1,0,1,0,0,0,0,0,1,0
19430,38,0,1,0,1,0,0,0,0,0,1,0
19431,76,1,0,0,1,0,0,0,0,0,1,0
19432,21,0,1,0,1,0,0,0,0,0,1,0
19433,23,1,0,0,1,0,0,0,0,0,1,0
19434,68,1,0,0,1,0,0,0,0,0,1,0
19435,20,1,0,0,1,0,0,0,0,0,1,0
19436,70,0,0,1,1,0,0,0,0,0,1,0
19437,1,0,0,1,1,0,0,0,0,0,1,0
19438,68,0,1,0,1,0,0,0,0,0,1,0
19439,32,0,1,0,0,1,0,0,0,0,1,0
19440,2,0,1,0,0,1,0,0,0,0,1,0
19441,6,0,1,0,1,0,0,0,0,0,1,0
19442,47,0,0,1,1,0,0,0,0,0,1,0
19443,349,0,1,0,1,0,0,0,0,0,1,0
19444,50,0,0,1,1,0,0,0,0,0,1,0
19445,8,0,0,1,1,0,0,0,0,0,1,0
19446,25,0,1,0,0,0,1,0,0,0,1,0
19447,0,0,1,0,1,0,0,0,0,0,1,0
19448,12,0,1,0,1,0,0,0,0,0,1,0
19449,16,1,0,0,1,0,0,0,0,0,1,0
19450,40,0,0,1,1,0,0,0,0,0,1,0
19451,77,1,0,0,1,0,0,0,0,0,1,0
19452,1,1,0,0,1,0,0,0,0,0,1,0
19453,47,0,1,0,1,0,0,0,0,0,1,0
19454,5,0,1,0,1,0,0,0,0,0,1,0
19455,40,0,1,0,1,0,0,0,0,0,1,0
19456,2,0,0,1,0,1,0,0,0,0,1,0
19457,1,1,0,0,1,0,0,0,0,0,1,0
19458,2,0,1,0,0,1,0,0,0,0,1,0
19459,9,0,1,0,0,1,0,0,0,0,1,0
19460,0,0,0,1,0,1,0,0,0,0,1,0
19461,18,0,0,1,1,0,0,0,0,0,1,0
19462,6,1,0,0,1,0,0,0,0,0,1,0
19463,108,1,0,0,0,1,0,0,0,0,1,0
19464,1,1,0,0,0,1,0,0,0,0,1,0
19465,12,0,0,1,1,0,0,0,0,0,1,0
19466,53,0,0,1,1,0,0,0,0,0,1,0
19467,26,0,0,1,1,0,0,0,0,0,1,0
19468,0,1,0,0,1,0,0,0,0,0,1,0
19469,15,0,0,1,1,0,0,0,0,0,1,0
19470,19,0,1,0,1,0,0,0,0,0,1,0
19471,14,0,0,1,1,0,0,0,0,0,1,0
19472,14,0,1,0,0,0,1,0,0,0,1,0
19473,16,0,1,0,1,0,0,0,0,0,1,0
19474,59,1,0,0,0,0,1,0,0,0,1,0
19475,4,1,0,0,0,1,0,0,0,0,1,0
19476,65,0,1,0,1,0,0,0,0,0,1,0
19477,26,0,1,0,1,0,0,0,0,0,1,0
19478,16,0,1,0,1,0,0,0,0,0,1,0
19479,198,0,1,0,1,0,0,0,0,0,1,0
19480,7,0,1,0,1,0,0,0,0,0,1,0
19481,9,0,1,0,1,0,0,0,0,0,1,0
19482,2,1,0,0,1,0,0,0,0,0,1,0
19483,27,0,0,1,1,0,0,0,0,0,1,0
19484,8,0,1,0,1,0,0,0,0,0,1,0
19485,4,0,1,0,1,0,0,0,0,0,1,0
19486,47,0,1,0,1,0,0,0,0,0,1,0
19487,73,0,0,1,1,0,0,0,0,0,1,0
19488,5,0,1,0,1,0,0,0,0,0,1,0
19489,3,0,0,1,1,0,0,0,0,0,1,0
19490,1,0,1,0,1,0,0,0,0,0,1,0
19491,1,0,0,1,1,0,0,0,0,0,1,0
19492,10,0,1,0,1,0,0,0,0,0,1,0
19493,34,0,1,0,1,0,0,0,0,0,1,0
19494,1,0,1,0,1,0,0,0,0,0,1,0
19495,31,0,1,0,0,0,1,0,0,0,1,0
19496,1,1,0,0,1,0,0,0,0,0,1,0
19497,9,0,1,0,1,0,0,0,0,0,1,0
19498,19,0,0,1,1,0,0,0,0,0,1,0
19499,15,0,1,0,1,0,0,0,0,0,1,0
19500,34,0,1,0,1,0,0,0,0,0,1,0
19501,21,0,1,0,1,0,0,0,0,0,1,0
19502,10,1,0,0,1,0,0,0,0,0,1,0
19503,8,1,0,0,1,0,0,0,0,0,1,0
19504,43,0,0,1,1,0,0,0,0,0,1,0
19505,130,1,0,0,1,0,0,0,0,0,1,0
19506,0,0,1,0,1,0,0,0,0,0,1,0
19507,11,0,0,1,0,1,0,0,0,0,1,0
19508,0,0,1,0,0,1,0,0,0,0,1,0
19509,100,0,0,1,0,1,0,0,0,0,1,0
19510,1,1,0,0,1,0,0,0,0,0,1,0
19511,9,1,0,0,1,0,0,0,0,0,1,0
19512,32,1,0,0,1,0,0,0,0,0,1,0
19513,12,1,0,0,1,0,0,0,0,0,1,0
19514,5,0,1,0,0,0,1,0,0,0,1,0
19515,45,0,0,1,1,0,0,0,0,0,1,0
19516,0,1,0,0,1,0,0,0,0,0,1,0
19517,0,0,1,0,1,0,0,0,0,0,1,0
19518,29,0,1,0,1,0,0,0,0,0,1,0
19519,27,0,1,0,1,0,0,0,0,0,1,0
19520,18,0,1,0,1,0,0,0,0,0,1,0
19521,10,1,0,0,1,0,0,0,0,0,1,0
19522,7,0,0,1,1,0,0,0,0,0,1,0
19523,40,0,1,0,1,0,0,0,0,0,1,0
19524,40,0,1,0,1,0,0,0,0,0,1,0
19525,1,1,0,0,1,0,0,0,0,0,1,0
19526,6,1,0,0,1,0,0,0,0,0,1,0
19527,68,0,1,0,1,0,0,0,0,0,1,0
19528,13,0,0,1,1,0,0,0,0,0,1,0
19529,2,0,1,0,1,0,0,0,0,0,1,0
19530,5,0,0,1,1,0,0,0,0,0,1,0
19531,2,0,0,1,1,0,0,0,0,0,1,0
19532,3,1,0,0,1,0,0,0,0,0,1,0
19533,0,1,0,0,1,0,0,0,0,0,1,0
19534,7,0,1,0,1,0,0,0,0,0,1,0
19535,0,0,0,1,1,0,0,0,0,0,1,0
19536,0,1,0,0,1,0,0,0,0,0,1,0
19537,1,0,0,1,1,0,0,0,0,0,1,0
19538,11,0,1,0,1,0,0,0,0,0,1,0
19539,59,1,0,0,1,0,0,0,0,0,1,0
19540,16,1,0,0,1,0,0,0,0,0,1,0
19541,8,0,1,0,1,0,0,0,0,0,1,0
19542,4,0,1,0,0,0,1,0,0,0,1,0
19543,24,0,0,1,0,0,1,0,0,0,1,0
19544,4,0,0,1,1,0,0,0,0,0,1,0
19545,5,0,1,0,1,0,0,0,0,0,1,0
19546,99,0,1,0,1,0,0,0,0,0,1,0
19547,20,0,1,0,0,0,1,0,0,0,1,0
19548,22,1,0,0,1,0,0,0,0,0,1,0
19549,13,0,1,0,0,1,0,0,0,0,1,0
19550,3,1,0,0,1,0,0,0,0,0,1,0
19551,52,1,0,0,1,0,0,0,0,0,1,0
19552,27,0,0,1,1,0,0,0,0,0,1,0
19553,3,0,1,0,1,0,0,0,0,0,1,0
19554,18,1,0,0,0,1,0,0,0,0,1,0
19555,15,1,0,0,1,0,0,0,0,0,1,0
19556,1,0,1,0,0,1,0,0,0,0,1,0
19557,2,0,1,0,1,0,0,0,0,0,1,0
19558,2,1,0,0,0,1,0,0,0,0,1,0
19559,1,0,0,1,1,0,0,0,0,0,1,0
19560,7,0,1,0,1,0,0,0,0,0,1,0
19561,6,1,0,0,1,0,0,0,0,0,1,0
19562,20,0,1,0,1,0,0,0,0,0,1,0
19563,3,0,0,1,0,0,0,1,0,0,1,0
19564,27,1,0,0,0,0,0,1,0,0,1,0
19565,2,1,0,0,0,0,0,0,1,0,1,0
19566,17,1,0,0,0,0,0,1,0,0,1,0
19567,2,1,0,0,0,0,0,1,0,0,1,0
19568,108,0,1,0,0,0,0,0,1,0,1,0
19569,27,1,0,0,0,0,0,1,0,0,1,0
19570,7,0,0,1,1,0,0,0,0,0,1,0
19571,16,0,1,0,0,1,0,0,0,0,1,0
19572,2,1,0,0,1,0,0,0,0,0,1,0
19573,1,1,0,0,1,0,0,0,0,0,1,0
19574,78,1,0,0,0,0,0,1,0,0,1,0
19575,2,1,0,0,1,0,0,0,0,0,1,0
19576,6,1,0,0,1,0,0,0,0,0,1,0
19577,0,0,0,1,0,1,0,0,0,0,1,0
19578,4,0,0,1,1,0,0,0,0,0,1,0
19579,8,1,0,0,0,1,0,0,0,0,1,0
19580,2,0,1,0,0,0,1,0,0,0,1,0
19581,9,1,0,0,0,1,0,0,0,0,1,0
19582,7,0,1,0,0,1,0,0,0,0,1,0
19583,1,0,0,1,0,1,0,0,0,0,1,0
19584,11,0,0,1,0,0,0,1,0,0,1,0
19585,4,0,1,0,0,1,0,0,0,0,1,0
19586,29,0,1,0,0,1,0,0,0,0,1,0
19587,0,0,0,1,1,0,0,0,0,0,1,0
19588,6,0,1,0,0,1,0,0,0,0,1,0
19589,6,0,1,0,0,1,0,0,0,0,1,0
19590,16,0,0,1,1,0,0,0,0,0,1,0
19591,16,0,0,1,1,0,0,0,0,0,1,0
19592,7,0,0,1,0,0,0,1,0,0,1,0
19593,23,0,1,0,0,0,1,0,0,0,1,0
19594,23,0,1,0,0,1,0,0,0,0,1,0
19595,5,0,0,1,1,0,0,0,0,0,1,0
19596,41,0,0,1,0,1,0,0,0,0,1,0
19597,1,0,1,0,0,1,0,0,0,0,1,0
19598,21,0,1,0,1,0,0,0,0,0,1,0
19599,5,0,0,1,0,1,0,0,0,0,1,0
19600,6,0,1,0,0,1,0,0,0,0,1,0
19601,70,0,1,0,0,1,0,0,0,0,1,0
19602,4,0,1,0,0,0,1,0,0,0,1,0
19603,5,0,1,0,0,1,0,0,0,0,1,0
19604,28,0,0,1,1,0,0,0,0,0,1,0
19605,2,0,1,0,1,0,0,0,0,0,1,0
19606,4,0,1,0,0,1,0,0,0,0,1,0
19607,0,1,0,0,1,0,0,0,0,0,1,0
19608,83,0,1,0,0,1,0,0,0,0,1,0
19609,61,0,0,1,1,0,0,0,0,0,1,0
19610,3,0,0,1,1,0,0,0,0,0,1,0
19611,3,1,0,0,0,0,0,1,0,0,1,0
19612,12,0,0,1,0,1,0,0,0,0,1,0
19613,5,1,0,0,1,0,0,0,0,0,1,0
19614,54,0,1,0,1,0,0,0,0,0,1,0
19615,2,0,0,1,1,0,0,0,0,0,1,0
19616,2,0,1,0,1,0,0,0,0,0,1,0
19617,20,0,1,0,1,0,0,0,0,0,1,0
19618,6,0,1,0,0,1,0,0,0,0,1,0
19619,9,0,0,1,1,0,0,0,0,0,1,0
19620,8,0,1,0,0,1,0,0,0,0,1,0
19621,12,0,1,0,0,0,1,0,0,0,1,0
19622,8,0,1,0,0,1,0,0,0,0,1,0
19623,42,0,0,1,1,0,0,0,0,0,1,0
19624,1,0,0,1,0,1,0,0,0,0,1,0
19625,6,0,1,0,0,1,0,0,0,0,1,0
19626,10,1,0,0,1,0,0,0,0,0,1,0
19627,13,0,0,1,1,0,0,0,0,0,1,0
19628,4,1,0,0,1,0,0,0,0,0,1,0
19629,3,0,0,1,1,0,0,0,0,0,1,0
19630,1,0,1,0,1,0,0,0,0,0,1,0
19631,15,0,1,0,0,1,0,0,0,0,1,0
19632,55,0,1,0,0,1,0,0,0,0,1,0
19633,0,0,1,0,0,1,0,0,0,0,1,0
19634,0,1,0,0,1,0,0,0,0,0,1,0
19635,23,0,1,0,1,0,0,0,0,0,1,0
19636,1,1,0,0,1,0,0,0,0,0,1,0
19637,1,1,0,0,1,0,0,0,0,0,1,0
19638,20,1,0,0,1,0,0,0,0,0,1,0
19639,17,1,0,0,1,0,0,0,0,0,1,0
19640,40,0,0,1,1,0,0,0,0,0,1,0
19641,17,1,0,0,1,0,0,0,0,0,1,0
19642,13,0,1,0,0,1,0,0,0,0,1,0
19643,53,0,1,0,1,0,0,0,0,0,1,0
19644,54,1,0,0,1,0,0,0,0,0,1,0
19645,77,0,1,0,1,0,0,0,0,0,1,0
19646,11,1,0,0,0,1,0,0,0,0,1,0
19647,6,0,1,0,0,1,0,0,0,0,1,0
19648,18,0,1,0,1,0,0,0,0,0,1,0
19649,34,0,1,0,0,0,1,0,0,0,1,0
19650,1,1,0,0,1,0,0,0,0,0,1,0
19651,1,0,0,1,1,0,0,0,0,0,1,0
19652,16,0,0,1,0,0,1,0,0,0,1,0
19653,35,0,1,0,0,0,0,1,0,0,1,0
19654,37,0,1,0,0,0,1,0,0,0,1,0
19655,3,1,0,0,0,1,0,0,0,0,1,0
19656,45,1,0,0,1,0,0,0,0,0,1,0
19657,1,0,0,1,0,0,0,1,0,0,1,0
19658,9,0,1,0,1,0,0,0,0,0,1,0
19659,25,0,1,0,1,0,0,0,0,0,1,0
19660,44,0,1,0,1,0,0,0,0,0,1,0
19661,1,0,1,0,1,0,0,0,0,0,1,0
19662,76,1,0,0,1,0,0,0,0,0,1,0
19663,4,1,0,0,1,0,0,0,0,0,1,0
19664,6,0,1,0,1,0,0,0,0,0,1,0
19665,33,0,1,0,0,1,0,0,0,0,1,0
19666,5,1,0,0,1,0,0,0,0,0,1,0
19667,2,1,0,0,0,1,0,0,0,0,1,0
19668,12,0,1,0,0,1,0,0,0,0,1,0
19669,6,0,0,1,0,1,0,0,0,0,1,0
19670,33,1,0,0,0,1,0,0,0,0,1,0
19671,41,0,0,1,0,0,1,0,0,0,1,0
19672,54,0,1,0,0,0,1,0,0,0,1,0
19673,20,0,0,1,0,0,1,0,0,0,1,0
19674,16,0,1,0,0,0,0,1,0,0,1,0
19675,6,0,1,0,0,0,1,0,0,0,1,0
19676,11,0,0,1,0,0,1,0,0,0,1,0
19677,1,0,0,1,0,0,1,0,0,0,1,0
19678,6,0,0,1,0,0,1,0,0,0,1,0
19679,114,1,0,0,0,0,1,0,0,0,1,0
19680,105,0,0,1,0,0,1,0,0,0,1,0
19681,12,0,1,0,0,0,1,0,0,0,1,0
19682,28,0,0,1,0,0,1,0,0,0,1,0
19683,5,1,0,0,0,1,0,0,0,0,1,0
19684,6,0,1,0,0,1,0,0,0,0,1,0
19685,39,1,0,0,0,1,0,0,0,0,1,0
19686,6,0,1,0,0,1,0,0,0,0,1,0
19687,0,0,0,1,0,1,0,0,0,0,1,0
19688,16,1,0,0,0,1,0,0,0,0,1,0
19689,1,0,0,1,0,0,1,0,0,0,1,0
19690,17,1,0,0,0,1,0,0,0,0,1,0
19691,38,1,0,0,1,0,0,0,0,0,1,0
19692,14,0,1,0,0,0,1,0,0,0,1,0
19693,4,0,0,1,0,0,1,0,0,0,1,0
19694,2,1,0,0,0,1,0,0,0,0,1,0
19695,24,0,0,1,0,1,0,0,0,0,1,0
19696,60,1,0,0,1,0,0,0,0,0,1,0
19697,19,1,0,0,1,0,0,0,0,0,1,0
19698,0,1,0,0,0,1,0,0,0,0,1,0
19699,38,1,0,0,0,1,0,0,0,0,1,0
19700,7,0,1,0,0,0,1,0,0,0,1,0
19701,44,1,0,0,1,0,0,0,0,0,1,0
19702,9,0,0,1,1,0,0,0,0,0,1,0
19703,47,0,1,0,1,0,0,0,0,0,1,0
19704,78,1,0,0,1,0,0,0,0,0,1,0
19705,2,1,0,0,1,0,0,0,0,0,1,0
19706,0,0,1,0,1,0,0,0,0,0,1,0
19707,5,1,0,0,1,0,0,0,0,0,1,0
19708,6,0,1,0,1,0,0,0,0,0,1,0
19709,0,0,0,1,1,0,0,0,0,0,1,0
19710,0,1,0,0,0,1,0,0,0,0,1,0
19711,57,0,1,0,0,1,0,0,0,0,1,0
19712,0,0,1,0,0,1,0,0,0,0,1,0
19713,30,0,1,0,1,0,0,0,0,0,1,0
19714,91,0,0,1,1,0,0,0,0,0,1,0
19715,35,0,1,0,0,0,1,0,0,0,1,0
19716,61,0,0,1,1,0,0,0,0,0,1,0
19717,115,0,0,1,0,1,0,0,0,0,1,0
19718,8,1,0,0,0,0,1,0,0,0,1,0
19719,16,0,0,1,0,1,0,0,0,0,1,0
19720,13,0,1,0,0,1,0,0,0,0,1,0
19721,9,0,1,0,0,0,1,0,0,0,1,0
19722,27,0,1,0,0,0,1,0,0,0,1,0
19723,7,0,1,0,0,1,0,0,0,0,1,0
19724,20,0,1,0,1,0,0,0,0,0,1,0
19725,0,0,1,0,0,1,0,0,0,0,1,0
19726,48,1,0,0,0,1,0,0,0,0,1,0
19727,67,0,0,1,0,0,0,1,0,0,1,0
19728,1,0,1,0,1,0,0,0,0,0,1,0
19729,5,0,1,0,0,0,1,0,0,0,1,0
19730,0,1,0,0,0,1,0,0,0,0,1,0
19731,6,0,0,1,1,0,0,0,0,0,1,0
19732,2,0,1,0,0,1,0,0,0,0,1,0
19733,7,1,0,0,0,1,0,0,0,0,1,0
19734,10,0,1,0,0,1,0,0,0,0,1,0
19735,10,1,0,0,0,1,0,0,0,0,1,0
19736,0,0,0,1,0,1,0,0,0,0,1,0
19737,12,0,1,0,0,1,0,0,0,0,1,0
19738,8,0,1,0,0,1,0,0,0,0,1,0
19739,8,0,1,0,0,1,0,0,0,0,1,0
19740,21,0,1,0,0,1,0,0,0,0,1,0
19741,19,0,0,1,0,1,0,0,0,0,1,0
19742,50,1,0,0,1,0,0,0,0,0,1,0
19743,2,1,0,0,1,0,0,0,0,0,1,0
19744,83,0,0,1,0,1,0,0,0,0,1,0
19745,11,0,1,0,0,1,0,0,0,0,1,0
19746,16,0,1,0,0,1,0,0,0,0,1,0
19747,8,0,1,0,0,1,0,0,0,0,1,0
19748,1,0,1,0,0,1,0,0,0,0,1,0
19749,24,0,1,0,0,0,1,0,0,0,1,0
19750,2,0,1,0,1,0,0,0,0,0,1,0
19751,148,0,1,0,1,0,0,0,0,0,1,0
19752,47,0,0,1,0,1,0,0,0,0,1,0
19753,8,0,1,0,0,1,0,0,0,0,1,0
19754,10,0,1,0,0,1,0,0,0,0,1,0
19755,79,0,0,1,1,0,0,0,0,0,1,0
19756,6,0,1,0,0,1,0,0,0,0,1,0
19757,25,0,1,0,0,1,0,0,0,0,1,0
19758,15,0,1,0,1,0,0,0,0,0,1,0
19759,61,0,1,0,0,1,0,0,0,0,1,0
19760,88,0,0,1,0,1,0,0,0,0,1,0
19761,13,0,1,0,0,1,0,0,0,0,1,0
19762,16,1,0,0,0,1,0,0,0,0,1,0
19763,0,1,0,0,0,1,0,0,0,0,1,0
19764,8,1,0,0,0,1,0,0,0,0,1,0
19765,9,0,0,1,1,0,0,0,0,0,1,0
19766,24,0,1,0,0,1,0,0,0,0,1,0
19767,20,0,0,1,0,0,1,0,0,0,1,0
19768,10,1,0,0,0,1,0,0,0,0,1,0
19769,27,0,1,0,1,0,0,0,0,0,1,0
19770,18,0,0,1,0,1,0,0,0,0,1,0
19771,9,0,0,1,0,1,0,0,0,0,1,0
19772,13,0,1,0,0,1,0,0,0,0,1,0
19773,47,0,1,0,0,1,0,0,0,0,1,0
19774,9,0,0,1,0,1,0,0,0,0,1,0
19775,13,0,0,1,0,1,0,0,0,0,1,0
19776,58,0,0,1,1,0,0,0,0,0,1,0
19777,3,1,0,0,0,1,0,0,0,0,1,0
19778,34,0,0,1,0,1,0,0,0,0,1,0
19779,3,0,0,1,0,1,0,0,0,0,1,0
19780,31,0,0,1,1,0,0,0,0,0,1,0
19781,29,0,0,1,1,0,0,0,0,0,1,0
19782,69,0,1,0,0,1,0,0,0,0,1,0
19783,1,0,1,0,1,0,0,0,0,0,1,0
19784,8,1,0,0,0,1,0,0,0,0,1,0
19785,0,0,1,0,0,1,0,0,0,0,1,0
19786,14,1,0,0,0,1,0,0,0,0,1,0
19787,11,0,1,0,0,0,1,0,0,0,1,0
19788,175,1,0,0,0,1,0,0,0,0,1,0
19789,11,0,1,0,0,1,0,0,0,0,1,0
19790,2,0,1,0,0,1,0,0,0,0,1,0
19791,32,1,0,0,0,1,0,0,0,0,1,0
19792,20,0,1,0,0,1,0,0,0,0,1,0
19793,57,0,0,1,1,0,0,0,0,0,1,0
19794,6,0,1,0,0,1,0,0,0,0,1,0
19795,0,0,1,0,0,1,0,0,0,0,1,0
19796,12,0,1,0,0,1,0,0,0,0,1,0
19797,0,0,1,0,0,1,0,0,0,0,1,0
19798,104,0,1,0,0,1,0,0,0,0,1,0
19799,76,0,1,0,1,0,0,0,0,0,1,0
19800,17,1,0,0,0,1,0,0,0,0,1,0
19801,0,0,0,1,0,1,0,0,0,0,1,0
19802,40,0,1,0,1,0,0,0,0,0,1,0
19803,9,1,0,0,1,0,0,0,0,0,1,0
19804,39,1,0,0,0,1,0,0,0,0,1,0
19805,1,1,0,0,1,0,0,0,0,0,1,0
19806,41,0,1,0,0,0,1,0,0,0,1,0
19807,2,0,1,0,0,1,0,0,0,0,1,0
19808,8,0,1,0,0,1,0,0,0,0,1,0
19809,27,0,1,0,1,0,0,0,0,0,1,0
19810,3,1,0,0,1,0,0,0,0,0,1,0
19811,4,1,0,0,1,0,0,0,0,0,1,0
19812,12,0,0,1,0,0,1,0,0,0,1,0
19813,33,0,1,0,0,1,0,0,0,0,1,0
19814,244,0,0,1,0,0,1,0,0,0,1,0
19815,12,0,1,0,0,0,1,0,0,0,1,0
19816,2,0,0,1,0,1,0,0,0,0,1,0
19817,16,1,0,0,0,1,0,0,0,0,1,0
19818,29,0,1,0,0,0,1,0,0,0,1,0
19819,0,1,0,0,0,1,0,0,0,0,1,0
19820,8,0,1,0,0,1,0,0,0,0,1,0
19821,26,0,1,0,0,1,0,0,0,0,1,0
19822,32,0,1,0,1,0,0,0,0,0,1,0
19823,8,0,1,0,0,1,0,0,0,0,1,0
19824,21,0,1,0,1,0,0,0,0,0,1,0
19825,29,0,1,0,0,1,0,0,0,0,1,0
19826,11,0,1,0,0,1,0,0,0,0,1,0
19827,0,1,0,0,1,0,0,0,0,0,1,0
19828,4,0,0,1,0,1,0,0,0,0,1,0
19829,43,0,1,0,0,1,0,0,0,0,1,0
19830,29,0,1,0,1,0,0,0,0,0,1,0
19831,66,0,1,0,0,1,0,0,0,0,1,0
19832,6,0,1,0,0,0,1,0,0,0,1,0
19833,1,0,0,1,0,1,0,0,0,0,1,0
19834,14,0,1,0,0,1,0,0,0,0,1,0
19835,8,1,0,0,1,0,0,0,0,0,1,0
19836,0,1,0,0,0,1,0,0,0,0,1,0
19837,7,0,1,0,1,0,0,0,0,0,1,0
19838,68,0,0,1,0,1,0,0,0,0,1,0
19839,24,1,0,0,0,1,0,0,0,0,1,0
19840,12,1,0,0,0,1,0,0,0,0,1,0
19841,67,0,1,0,1,0,0,0,0,0,1,0
19842,9,0,1,0,0,1,0,0,0,0,1,0
19843,6,0,1,0,0,1,0,0,0,0,1,0
19844,0,0,1,0,1,0,0,0,0,0,1,0
19845,10,1,0,0,0,1,0,0,0,0,1,0
19846,3,0,0,1,0,1,0,0,0,0,1,0
19847,13,1,0,0,0,1,0,0,0,0,1,0
19848,45,0,1,0,0,0,1,0,0,0,1,0
19849,0,1,0,0,0,1,0,0,0,0,1,0
19850,45,0,0,1,1,0,0,0,0,0,1,0
19851,5,0,0,1,0,1,0,0,0,0,1,0
19852,3,0,0,1,1,0,0,0,0,0,1,0
19853,47,0,1,0,0,1,0,0,0,0,1,0
19854,8,0,1,0,0,0,1,0,0,0,1,0
19855,11,0,0,1,0,1,0,0,0,0,1,0
19856,25,0,1,0,0,0,1,0,0,0,1,0
19857,57,1,0,0,0,1,0,0,0,0,1,0
19858,11,0,0,1,1,0,0,0,0,0,1,0
19859,8,0,1,0,0,1,0,0,0,0,1,0
19860,7,1,0,0,1,0,0,0,0,0,1,0
19861,24,1,0,0,0,0,1,0,0,0,1,0
19862,28,0,1,0,0,1,0,0,0,0,1,0
19863,9,1,0,0,1,0,0,0,0,0,1,0
19864,4,0,1,0,0,1,0,0,0,0,1,0
19865,42,0,1,0,1,0,0,0,0,0,1,0
19866,3,0,0,1,0,0,1,0,0,0,1,0
19867,58,0,0,1,0,1,0,0,0,0,1,0
19868,109,1,0,0,0,0,0,1,0,0,1,0
19869,28,0,1,0,0,1,0,0,0,0,1,0
19870,0,0,0,1,1,0,0,0,0,0,1,0
19871,38,0,0,1,0,0,0,1,0,0,1,0
19872,8,0,1,0,1,0,0,0,0,0,1,0
19873,12,0,1,0,0,1,0,0,0,0,1,0
19874,12,0,1,0,0,1,0,0,0,0,1,0
19875,15,0,1,0,0,1,0,0,0,0,1,0
19876,29,0,1,0,0,1,0,0,0,0,1,0
19877,26,0,1,0,0,1,0,0,0,0,1,0
19878,141,1,0,0,0,1,0,0,0,0,1,0
19879,6,0,1,0,0,1,0,0,0,0,1,0
19880,61,0,1,0,0,1,0,0,0,0,1,0
19881,150,1,0,0,1,0,0,0,0,0,1,0
19882,42,0,1,0,0,0,1,0,0,0,1,0
19883,102,0,1,0,0,0,1,0,0,0,1,0
19884,28,0,1,0,0,1,0,0,0,0,1,0
19885,42,1,0,0,0,1,0,0,0,0,1,0
19886,32,1,0,0,0,1,0,0,0,0,1,0
19887,22,0,1,0,1,0,0,0,0,0,1,0
19888,27,0,0,1,1,0,0,0,0,0,1,0
19889,7,0,1,0,0,1,0,0,0,0,1,0
19890,93,0,1,0,0,1,0,0,0,0,1,0
19891,1,0,1,0,0,1,0,0,0,0,1,0
19892,79,1,0,0,1,0,0,0,0,0,1,0
19893,0,0,1,0,0,1,0,0,0,0,1,0
19894,50,1,0,0,0,1,0,0,0,0,1,0
19895,0,0,1,0,0,1,0,0,0,0,1,0
19896,8,0,1,0,0,1,0,0,0,0,1,0
19897,23,0,0,1,1,0,0,0,0,0,1,0
19898,0,1,0,0,1,0,0,0,0,0,1,0
19899,46,1,0,0,0,1,0,0,0,0,1,0
19900,13,0,1,0,0,1,0,0,0,0,1,0
19901,27,0,1,0,0,1,0,0,0,0,1,0
19902,1,0,1,0,0,1,0,0,0,0,1,0
19903,57,1,0,0,0,1,0,0,0,0,1,0
19904,13,0,0,1,0,1,0,0,0,0,1,0
19905,34,0,1,0,1,0,0,0,0,0,1,0
19906,1,1,0,0,1,0,0,0,0,0,1,0
19907,45,0,0,1,0,0,1,0,0,0,1,0
19908,21,0,0,1,1,0,0,0,0,0,1,0
19909,70,1,0,0,1,0,0,0,0,0,1,0
19910,12,0,1,0,0,1,0,0,0,0,1,0
19911,6,0,0,1,0,1,0,0,0,0,1,0
19912,49,0,1,0,0,1,0,0,0,0,1,0
19913,1,0,1,0,1,0,0,0,0,0,1,0
19914,11,0,0,1,0,1,0,0,0,0,1,0
19915,10,0,1,0,0,1,0,0,0,0,1,0
